row,ID,second,ECG,EDA
14353,Pilot_003,28.706,32652,6626
14354,Pilot_003,28.708,32608,6620
14355,Pilot_003,28.71,32584,6620
14356,Pilot_003,28.712,32492,6620
14357,Pilot_003,28.714,32404,6628
14358,Pilot_003,28.716,32424,6626
14359,Pilot_003,28.718,32366,6663
14360,Pilot_003,28.72,32332,6739
14361,Pilot_003,28.722,32294,6591
14362,Pilot_003,28.724,32244,6620
14363,Pilot_003,28.726,32244,6636
14364,Pilot_003,28.728,32216,6645
14365,Pilot_003,28.73,32238,6685
14366,Pilot_003,28.732,32232,6594
14367,Pilot_003,28.734,32208,6590
14368,Pilot_003,28.736,32258,6621
14369,Pilot_003,28.738,32278,6620
14370,Pilot_003,28.74,32254,6623
14371,Pilot_003,28.742,32232,6615
14372,Pilot_003,28.744,32196,6620
14373,Pilot_003,28.746,32156,6603
14374,Pilot_003,28.748,32148,6589
14375,Pilot_003,28.75,32178,6615
14376,Pilot_003,28.752,32192,6612
14377,Pilot_003,28.754,32246,6663
14378,Pilot_003,28.756,32252,6586
14379,Pilot_003,28.758,32244,6607
14380,Pilot_003,28.76,32240,6625
14381,Pilot_003,28.762,32284,6640
14382,Pilot_003,28.764,32310,6655
14383,Pilot_003,28.766,32284,6663
14384,Pilot_003,28.768,32282,6668
14385,Pilot_003,28.77,32304,6672
14386,Pilot_003,28.772,32276,6704
14387,Pilot_003,28.774,32282,6589
14388,Pilot_003,28.776,32280,6586
14389,Pilot_003,28.778,32276,6593
14390,Pilot_003,28.78,32268,6598
14391,Pilot_003,28.782,32292,6593
14392,Pilot_003,28.784,32252,6592
14393,Pilot_003,28.786,32188,6588
14394,Pilot_003,28.788,32200,6586
14395,Pilot_003,28.79,32224,6595
14396,Pilot_003,28.792,32312,6778
14397,Pilot_003,28.794,32322,6735
14398,Pilot_003,28.796,32262,6691
14399,Pilot_003,28.798,32284,6749
14400,Pilot_003,28.8,32276,6583
14401,Pilot_003,28.802,32298,6605
14402,Pilot_003,28.804,32300,6627
14403,Pilot_003,28.806,32320,6656
14404,Pilot_003,28.808,32308,6736
14405,Pilot_003,28.81,32316,6583
14406,Pilot_003,28.812,32256,6622
14407,Pilot_003,28.814,32308,6614
14408,Pilot_003,28.816,32344,6674
14409,Pilot_003,28.818,32324,6681
14410,Pilot_003,28.82,32310,6691
14411,Pilot_003,28.822,32226,6589
14412,Pilot_003,28.824,32202,6584
14413,Pilot_003,28.826,32250,6582
14414,Pilot_003,28.828,32246,6587
14415,Pilot_003,28.83,32228,6593
14416,Pilot_003,28.832,32216,6582
14417,Pilot_003,28.834,32216,6588
14418,Pilot_003,28.836,32216,6621
14419,Pilot_003,28.838,32268,6621
14420,Pilot_003,28.84,32256,6587
14421,Pilot_003,28.842,32216,6620
14422,Pilot_003,28.844,32198,6662
14423,Pilot_003,28.846,32202,6597
14424,Pilot_003,28.848,32272,6622
14425,Pilot_003,28.85,32234,6708
14426,Pilot_003,28.852,32208,6588
14427,Pilot_003,28.854,32180,6619
14428,Pilot_003,28.856,32170,6751
14429,Pilot_003,28.858,32172,6597
14430,Pilot_003,28.86,32218,6616
14431,Pilot_003,28.862,32228,6763
14432,Pilot_003,28.864,32200,6607
14433,Pilot_003,28.866,32192,6624
14434,Pilot_003,28.868,32204,6754
14435,Pilot_003,28.87,32196,6586
14436,Pilot_003,28.872,32258,6615
14437,Pilot_003,28.874,32216,6617
14438,Pilot_003,28.876,32234,6641
14439,Pilot_003,28.878,32258,6673
14440,Pilot_003,28.88,32292,6583
14441,Pilot_003,28.882,32270,6584
14442,Pilot_003,28.884,32240,6634
14443,Pilot_003,28.886,32236,6761
14444,Pilot_003,28.888,32270,6584
14445,Pilot_003,28.89,32316,6619
14446,Pilot_003,28.892,32348,6608
14447,Pilot_003,28.894,32276,6747
14448,Pilot_003,28.896,32252,6581
14449,Pilot_003,28.898,32208,6610
14450,Pilot_003,28.9,32260,6614
14451,Pilot_003,28.902,32272,6617
14452,Pilot_003,28.904,32288,6661
14453,Pilot_003,28.906,32308,6585
14454,Pilot_003,28.908,32313,6582
14455,Pilot_003,28.91,32341,6603
14456,Pilot_003,28.912,32392,6664
14457,Pilot_003,28.914,32356,6576
14458,Pilot_003,28.916,32380,6612
14459,Pilot_003,28.918,32376,6624
14460,Pilot_003,28.92,32388,6717
14461,Pilot_003,28.922,32422,6612
14462,Pilot_003,28.924,32468,6613
14463,Pilot_003,28.926,32372,6637
14464,Pilot_003,28.928,32332,6670
14465,Pilot_003,28.93,32346,6580
14466,Pilot_003,28.932,32462,6582
14467,Pilot_003,28.934,32506,6614
14468,Pilot_003,28.936,32496,6604
14469,Pilot_003,28.938,32480,6658
14470,Pilot_003,28.94,32450,6580
14471,Pilot_003,28.942,32484,6595
14472,Pilot_003,28.944,32520,6682
14473,Pilot_003,28.946,32484,6606
14474,Pilot_003,28.948,32572,6670
14475,Pilot_003,28.95,32476,6583
14476,Pilot_003,28.952,32496,6613
14477,Pilot_003,28.954,32536,6663
14478,Pilot_003,28.956,32560,6577
14479,Pilot_003,28.958,32554,6612
14480,Pilot_003,28.96,32518,6625
14481,Pilot_003,28.962,32604,6678
14482,Pilot_003,28.964,32614,6576
14483,Pilot_003,28.966,32628,6593
14484,Pilot_003,28.968,32610,6598
14485,Pilot_003,28.97,32530,6647
14486,Pilot_003,28.972,32560,6571
14487,Pilot_003,28.974,32590,6599
14488,Pilot_003,28.976,32590,6617
14489,Pilot_003,28.978,32580,6766
14490,Pilot_003,28.98,32544,6576
14491,Pilot_003,28.982,32554,6601
14492,Pilot_003,28.984,32594,6678
14493,Pilot_003,28.986,32664,6577
14494,Pilot_003,28.988,32640,6621
14495,Pilot_003,28.99,32660,6576
14496,Pilot_003,28.992,32688,6598
14497,Pilot_003,28.994,32704,6615
14498,Pilot_003,28.996,32674,6578
14499,Pilot_003,28.998,32674,6610
14500,Pilot_003,29,32632,6663
14501,Pilot_003,29.002,32678,6585
14502,Pilot_003,29.004,32704,6637
14503,Pilot_003,29.006,32692,6570
14504,Pilot_003,29.008,32688,6619
14505,Pilot_003,29.01,32700,6572
14506,Pilot_003,29.012,32712,6599
14507,Pilot_003,29.014,32632,6678
14508,Pilot_003,29.016,32732,6579
14509,Pilot_003,29.018,32732,6602
14510,Pilot_003,29.02,32636,6681
14511,Pilot_003,29.022,32674,6594
14512,Pilot_003,29.024,32706,6658
14513,Pilot_003,29.026,32770,6594
14514,Pilot_003,29.028,32728,6662
14515,Pilot_003,29.03,32684,6586
14516,Pilot_003,29.032,32688,6660
14517,Pilot_003,29.034,32748,6572
14518,Pilot_003,29.036,32860,6593
14519,Pilot_003,29.038,32916,6628
14520,Pilot_003,29.04,33060,6735
14521,Pilot_003,29.042,33256,6590
14522,Pilot_003,29.044,33484,6645
14523,Pilot_003,29.046,33530,6585
14524,Pilot_003,29.048,33432,6650
14525,Pilot_003,29.05,33452,6572
14526,Pilot_003,29.052,33444,6638
14527,Pilot_003,29.054,33306,6566
14528,Pilot_003,29.056,33233,6610
14529,Pilot_003,29.058,33190,6565
14530,Pilot_003,29.06,33256,6612
14531,Pilot_003,29.062,33386,6573
14532,Pilot_003,29.064,33472,6623
14533,Pilot_003,29.066,33596,6566
14534,Pilot_003,29.068,33692,6596
14535,Pilot_003,29.07,33700,6645
14536,Pilot_003,29.072,33664,6566
14537,Pilot_003,29.074,33716,6617
14538,Pilot_003,29.076,33736,6566
14539,Pilot_003,29.078,33618,6613
14540,Pilot_003,29.08,33478,6561
14541,Pilot_003,29.082,33376,6596
14542,Pilot_003,29.084,33348,6628
14543,Pilot_003,29.086,33296,6567
14544,Pilot_003,29.088,33376,6570
14545,Pilot_003,29.09,33322,6607
14546,Pilot_003,29.092,33258,6569
14547,Pilot_003,29.094,33092,6589
14548,Pilot_003,29.096,32928,6600
14549,Pilot_003,29.098,32710,6576
14550,Pilot_003,29.1,32578,6594
14551,Pilot_003,29.102,32492,6563
14552,Pilot_003,29.104,32580,6616
14553,Pilot_003,29.106,32508,6576
14554,Pilot_003,29.108,32436,6620
14555,Pilot_003,29.11,32304,6581
14556,Pilot_003,29.112,32332,6647
14557,Pilot_003,29.114,32334,6571
14558,Pilot_003,29.116,32412,6598
14559,Pilot_003,29.118,32484,6600
14560,Pilot_003,29.12,32430,6752
14561,Pilot_003,29.122,32312,6599
14562,Pilot_003,29.124,32309,6616
14563,Pilot_003,29.126,32229,6753
14564,Pilot_003,29.128,32328,6574
14565,Pilot_003,29.13,32344,6609
14566,Pilot_003,29.132,32378,6710
14567,Pilot_003,29.134,32360,6589
14568,Pilot_003,29.136,32334,6643
14569,Pilot_003,29.138,32304,6567
14570,Pilot_003,29.14,32236,6588
14571,Pilot_003,29.142,32314,6725
14572,Pilot_003,29.144,32324,6580
14573,Pilot_003,29.146,32340,6616
14574,Pilot_003,29.148,32264,6567
14575,Pilot_003,29.15,32228,6599
14576,Pilot_003,29.152,32294,6603
14577,Pilot_003,29.154,32352,6682
14578,Pilot_003,29.156,32348,6562
14579,Pilot_003,29.158,32280,6600
14580,Pilot_003,29.16,32314,6600
14581,Pilot_003,29.162,32384,6699
14582,Pilot_003,29.164,32332,6567
14583,Pilot_003,29.166,32272,6590
14584,Pilot_003,29.168,32180,6696
14585,Pilot_003,29.17,32162,6567
14586,Pilot_003,29.172,32112,6592
14587,Pilot_003,29.174,32080,6634
14588,Pilot_003,29.176,32172,6562
14589,Pilot_003,29.178,32428,6585
14590,Pilot_003,29.18,32746,6742
14591,Pilot_003,29.182,33140,6595
14592,Pilot_003,29.184,33584,6566
14593,Pilot_003,29.186,34016,6638
14594,Pilot_003,29.188,34464,6562
14595,Pilot_003,29.19,34928,6607
14596,Pilot_003,29.192,35556,6557
14597,Pilot_003,29.194,36184,6587
14598,Pilot_003,29.196,36624,6710
14599,Pilot_003,29.198,36923,6569
14600,Pilot_003,29.2,37292,6603
14601,Pilot_003,29.202,37570,6548
14602,Pilot_003,29.204,37714,6571
14603,Pilot_003,29.206,37338,6550
14604,Pilot_003,29.208,36920,6572
14605,Pilot_003,29.21,36424,6642
14606,Pilot_003,29.212,35782,6577
14607,Pilot_003,29.214,34840,6551
14608,Pilot_003,29.216,33820,6579
14609,Pilot_003,29.218,32858,6560
14610,Pilot_003,29.22,31994,6590
14611,Pilot_003,29.222,31372,6629
14612,Pilot_003,29.224,30778,6554
14613,Pilot_003,29.226,30480,6596
14614,Pilot_003,29.228,30389,6608
14615,Pilot_003,29.23,30348,6673
14616,Pilot_003,29.232,30571,6564
14617,Pilot_003,29.234,30800,6589
14618,Pilot_003,29.236,30896,6694
14619,Pilot_003,29.238,31160,6554
14620,Pilot_003,29.24,31348,6581
14621,Pilot_003,29.242,31557,6617
14622,Pilot_003,29.244,31682,6574
14623,Pilot_003,29.246,31828,6757
14624,Pilot_003,29.248,31972,6581
14625,Pilot_003,29.25,32032,6562
14626,Pilot_003,29.252,32016,6590
14627,Pilot_003,29.254,32060,6566
14628,Pilot_003,29.256,31998,6589
14629,Pilot_003,29.258,32033,6637
14630,Pilot_003,29.26,32040,6566
14631,Pilot_003,29.262,32020,6602
14632,Pilot_003,29.264,32032,6552
14633,Pilot_003,29.266,32068,6590
14634,Pilot_003,29.268,32088,6627
14635,Pilot_003,29.27,32132,6559
14636,Pilot_003,29.272,32232,6588
14637,Pilot_003,29.274,32280,6598
14638,Pilot_003,29.276,32224,6602
14639,Pilot_003,29.278,32218,6631
14640,Pilot_003,29.28,32292,6630
14641,Pilot_003,29.282,32340,6654
14642,Pilot_003,29.284,32352,6589
14643,Pilot_003,29.286,32348,6554
14644,Pilot_003,29.288,32372,6557
14645,Pilot_003,29.29,32356,6583
14646,Pilot_003,29.292,32446,6589
14647,Pilot_003,29.294,32404,6627
14648,Pilot_003,29.296,32376,6670
14649,Pilot_003,29.298,32359,6710
14650,Pilot_003,29.3,32384,6552
14651,Pilot_003,29.302,32460,6589
14652,Pilot_003,29.304,32420,6612
14653,Pilot_003,29.306,32400,6563
14654,Pilot_003,29.308,32436,6560
14655,Pilot_003,29.31,32578,6594
14656,Pilot_003,29.312,32588,6598
14657,Pilot_003,29.314,32574,6650
14658,Pilot_003,29.316,32640,6557
14659,Pilot_003,29.318,32645,6585
14660,Pilot_003,29.32,32576,6579
14661,Pilot_003,29.322,32558,6604
14662,Pilot_003,29.324,32560,6647
14663,Pilot_003,29.326,32620,6757
14664,Pilot_003,29.328,32628,6554
14665,Pilot_003,29.33,32540,6565
14666,Pilot_003,29.332,32528,6580
14667,Pilot_003,29.334,32556,6668
14668,Pilot_003,29.336,32632,6560
14669,Pilot_003,29.338,32666,6583
14670,Pilot_003,29.34,32704,6668
14671,Pilot_003,29.342,32708,6555
14672,Pilot_003,29.344,32780,6594
14673,Pilot_003,29.346,32824,6645
14674,Pilot_003,29.348,32886,6584
14675,Pilot_003,29.35,32778,6651
14676,Pilot_003,29.352,32736,6557
14677,Pilot_003,29.354,32756,6591
14678,Pilot_003,29.356,32718,6566
14679,Pilot_003,29.358,32702,6578
14680,Pilot_003,29.36,32708,6619
14681,Pilot_003,29.362,32828,6567
14682,Pilot_003,29.364,32878,6604
14683,Pilot_003,29.366,32908,6556
14684,Pilot_003,29.368,32932,6579
14685,Pilot_003,29.37,32951,6624
14686,Pilot_003,29.372,32986,6747
14687,Pilot_003,29.374,33104,6562
14688,Pilot_003,29.376,33062,6551
14689,Pilot_003,29.378,33040,6574
14690,Pilot_003,29.38,33096,6591
14691,Pilot_003,29.382,33214,6574
14692,Pilot_003,29.384,33102,6586
14693,Pilot_003,29.386,33104,6631
14694,Pilot_003,29.388,33222,6734
14695,Pilot_003,29.39,33246,6557
14696,Pilot_003,29.392,33233,6547
14697,Pilot_003,29.394,33276,6551
14698,Pilot_003,29.396,33384,6562
14699,Pilot_003,29.398,33422,6588
14700,Pilot_003,29.4,33356,6580
14701,Pilot_003,29.402,33462,6590
14702,Pilot_003,29.404,33560,6614
14703,Pilot_003,29.406,33540,6575
14704,Pilot_003,29.408,33596,6561
14705,Pilot_003,29.41,33732,6554
14706,Pilot_003,29.412,33696,6659
14707,Pilot_003,29.414,33716,6559
14708,Pilot_003,29.416,33682,6639
14709,Pilot_003,29.418,33620,6612
14710,Pilot_003,29.42,33660,6581
14711,Pilot_003,29.422,33760,6589
14712,Pilot_003,29.424,33868,6576
14713,Pilot_003,29.426,33838,6579
14714,Pilot_003,29.428,33880,6584
14715,Pilot_003,29.43,33904,6580
14716,Pilot_003,29.432,33846,6556
14717,Pilot_003,29.434,33798,6552
14718,Pilot_003,29.436,33808,6585
14719,Pilot_003,29.438,33880,6585
14720,Pilot_003,29.44,33996,6580
14721,Pilot_003,29.442,33962,6569
14722,Pilot_003,29.444,33904,6567
14723,Pilot_003,29.446,33916,6574
14724,Pilot_003,29.448,33840,6614
14725,Pilot_003,29.45,33908,6716
14726,Pilot_003,29.452,33788,6543
14727,Pilot_003,29.454,33796,6556
14728,Pilot_003,29.456,33878,6586
14729,Pilot_003,29.458,33892,6617
14730,Pilot_003,29.46,33927,6549
14731,Pilot_003,29.462,33852,6567
14732,Pilot_003,29.464,33742,6593
14733,Pilot_003,29.466,33768,6688
14734,Pilot_003,29.468,33666,6706
14735,Pilot_003,29.47,33620,6558
14736,Pilot_003,29.472,33582,6588
14737,Pilot_003,29.474,33487,6650
14738,Pilot_003,29.476,33524,6550
14739,Pilot_003,29.478,33400,6556
14740,Pilot_003,29.48,33388,6542
14741,Pilot_003,29.482,33228,6548
14742,Pilot_003,29.484,33206,6558
14743,Pilot_003,29.486,33060,6583
14744,Pilot_003,29.488,32944,6588
14745,Pilot_003,29.49,32904,6660
14746,Pilot_003,29.492,32856,6547
14747,Pilot_003,29.494,32748,6587
14748,Pilot_003,29.496,32748,6703
14749,Pilot_003,29.498,32692,6585
14750,Pilot_003,29.5,32608,6555
14751,Pilot_003,29.502,32564,6576
14752,Pilot_003,29.504,32558,6547
14753,Pilot_003,29.506,32500,6583
14754,Pilot_003,29.508,32468,6541
14755,Pilot_003,29.51,32462,6576
14756,Pilot_003,29.512,32280,6687
14757,Pilot_003,29.514,32324,6567
14758,Pilot_003,29.516,32280,6599
14759,Pilot_003,29.518,32280,6551
14760,Pilot_003,29.52,32290,6563
14761,Pilot_003,29.522,32384,6575
14762,Pilot_003,29.524,32296,6548
14763,Pilot_003,29.526,32176,6628
14764,Pilot_003,29.528,32244,6551
14765,Pilot_003,29.53,32288,6577
14766,Pilot_003,29.532,32301,6560
14767,Pilot_003,29.534,32170,6563
14768,Pilot_003,29.536,32176,6623
14769,Pilot_003,29.538,32196,6577
14770,Pilot_003,29.54,32196,6609
14771,Pilot_003,29.542,32256,6552
14772,Pilot_003,29.544,32260,6572
14773,Pilot_003,29.546,32227,6631
14774,Pilot_003,29.548,32288,6547
14775,Pilot_003,29.55,32324,6556
14776,Pilot_003,29.552,32260,6575
14777,Pilot_003,29.554,32320,6602
14778,Pilot_003,29.556,32344,6668
14779,Pilot_003,29.558,32340,6550
14780,Pilot_003,29.56,32336,6548
14781,Pilot_003,29.562,32294,6555
14782,Pilot_003,29.564,32294,6581
14783,Pilot_003,29.566,32296,6559
14784,Pilot_003,29.568,32348,6571
14785,Pilot_003,29.57,32420,6601
14786,Pilot_003,29.572,32346,6629
14787,Pilot_003,29.574,32318,6555
14788,Pilot_003,29.576,32396,6559
14789,Pilot_003,29.578,32442,6576
14790,Pilot_003,29.58,32341,6616
14791,Pilot_003,29.582,32378,6556
14792,Pilot_003,29.584,32400,6559
14793,Pilot_003,29.586,32348,6577
14794,Pilot_003,29.588,32320,6614
14795,Pilot_003,29.59,32286,6561
14796,Pilot_003,29.592,32288,6562
14797,Pilot_003,29.594,32308,6588
14798,Pilot_003,29.596,32332,6705
14799,Pilot_003,29.598,32312,6588
14800,Pilot_003,29.6,32420,6636
14801,Pilot_003,29.602,32412,6550
14802,Pilot_003,29.604,32433,6584
14803,Pilot_003,29.606,32380,6553
14804,Pilot_003,29.608,32412,6630
14805,Pilot_003,29.61,32420,6548
14806,Pilot_003,29.612,32368,6571
14807,Pilot_003,29.614,32373,6677
14808,Pilot_003,29.616,32388,6570
14809,Pilot_003,29.618,32384,6630
14810,Pilot_003,29.62,32344,6559
14811,Pilot_003,29.622,32452,6599
14812,Pilot_003,29.624,32544,6552
14813,Pilot_003,29.626,32469,6583
14814,Pilot_003,29.628,32484,6652
14815,Pilot_003,29.63,32382,6577
14816,Pilot_003,29.632,32406,6546
14817,Pilot_003,29.634,32399,6567
14818,Pilot_003,29.636,32356,6578
14819,Pilot_003,29.638,32428,6645
14820,Pilot_003,29.64,32452,6550
14821,Pilot_003,29.642,32442,6584
14822,Pilot_003,29.644,32382,6595
14823,Pilot_003,29.646,32460,6659
14824,Pilot_003,29.648,32422,6549
14825,Pilot_003,29.65,32518,6562
14826,Pilot_003,29.652,32548,6575
14827,Pilot_003,29.654,32520,6599
14828,Pilot_003,29.656,32494,6636
14829,Pilot_003,29.658,32316,6553
14830,Pilot_003,29.66,32296,6588
14831,Pilot_003,29.662,32412,6610
14832,Pilot_003,29.664,32478,6552
14833,Pilot_003,29.666,32290,6581
14834,Pilot_003,29.668,32312,6559
14835,Pilot_003,29.67,32420,6587
14836,Pilot_003,29.672,32470,6605
14837,Pilot_003,29.674,32484,6547
14838,Pilot_003,29.676,32430,6577
14839,Pilot_003,29.678,32367,6624
14840,Pilot_003,29.68,32445,6654
14841,Pilot_003,29.682,32378,6550
14842,Pilot_003,29.684,32412,6583
14843,Pilot_003,29.686,32420,6643
14844,Pilot_003,29.688,32488,6551
14845,Pilot_003,29.69,32480,6589
14846,Pilot_003,29.692,32554,6613
14847,Pilot_003,29.694,32544,6552
14848,Pilot_003,29.696,32444,6575
14849,Pilot_003,29.698,32528,6691
14850,Pilot_003,29.7,32512,6577
14851,Pilot_003,29.702,32432,6725
14852,Pilot_003,29.704,32424,6552
14853,Pilot_003,29.706,32466,6577
14854,Pilot_003,29.708,32340,6647
14855,Pilot_003,29.71,32472,6553
14856,Pilot_003,29.712,32494,6577
14857,Pilot_003,29.714,32535,6596
14858,Pilot_003,29.716,32522,6729
14859,Pilot_003,29.718,32516,6572
14860,Pilot_003,29.72,32620,6588
14861,Pilot_003,29.722,32492,6655
14862,Pilot_003,29.724,32430,6551
14863,Pilot_003,29.726,32452,6590
14864,Pilot_003,29.728,32420,6560
14865,Pilot_003,29.73,32452,6583
14866,Pilot_003,29.732,32480,6612
14867,Pilot_003,29.734,32464,6560
14868,Pilot_003,29.736,32500,6581
14869,Pilot_003,29.738,32433,6581
14870,Pilot_003,29.74,32454,6630
14871,Pilot_003,29.742,32462,6557
14872,Pilot_003,29.744,32418,6595
14873,Pilot_003,29.746,32422,6557
14874,Pilot_003,29.748,32452,6592
14875,Pilot_003,29.75,32408,6641
14876,Pilot_003,29.752,32516,6567
14877,Pilot_003,29.754,32496,6598
14878,Pilot_003,29.756,32442,6760
14879,Pilot_003,29.758,32508,6571
14880,Pilot_003,29.76,32568,6588
14881,Pilot_003,29.762,32472,6639
14882,Pilot_003,29.764,32440,6559
14883,Pilot_003,29.766,32556,6568
14884,Pilot_003,29.768,32620,6591
14885,Pilot_003,29.77,32570,6584
14886,Pilot_003,29.772,32608,6582
14887,Pilot_003,29.774,32592,6591
14888,Pilot_003,29.776,32484,6671
14889,Pilot_003,29.778,32477,6557
14890,Pilot_003,29.78,32568,6591
14891,Pilot_003,29.782,32482,6613
14892,Pilot_003,29.784,32492,6567
14893,Pilot_003,29.786,32524,6594
14894,Pilot_003,29.788,32577,6565
14895,Pilot_003,29.79,32604,6583
14896,Pilot_003,29.792,32620,6567
14897,Pilot_003,29.794,32616,6584
14898,Pilot_003,29.796,32640,6627
14899,Pilot_003,29.798,32576,6556
14900,Pilot_003,29.8,32644,6585
14901,Pilot_003,29.802,32762,6633
14902,Pilot_003,29.804,32921,6562
14903,Pilot_003,29.806,33088,6595
14904,Pilot_003,29.808,33156,6554
14905,Pilot_003,29.81,33108,6574
14906,Pilot_003,29.812,33120,6589
14907,Pilot_003,29.814,33278,6668
14908,Pilot_003,29.816,33193,6559
14909,Pilot_003,29.818,33048,6596
14910,Pilot_003,29.82,32972,6601
14911,Pilot_003,29.822,33052,6630
14912,Pilot_003,29.824,33156,6732
14913,Pilot_003,29.826,33294,6558
14914,Pilot_003,29.828,33414,6592
14915,Pilot_003,29.83,33516,6592
14916,Pilot_003,29.832,33572,6581
14917,Pilot_003,29.834,33628,6652
14918,Pilot_003,29.836,33570,6572
14919,Pilot_003,29.838,33608,6607
14920,Pilot_003,29.84,33544,6707
14921,Pilot_003,29.842,33352,6571
14922,Pilot_003,29.844,33301,6617
14923,Pilot_003,29.846,33262,6556
14924,Pilot_003,29.848,33376,6596
14925,Pilot_003,29.85,33286,6636
14926,Pilot_003,29.852,33324,6568
14927,Pilot_003,29.854,33310,6596
14928,Pilot_003,29.856,33164,6627
14929,Pilot_003,29.858,32936,6566
14930,Pilot_003,29.86,32720,6566
14931,Pilot_003,29.862,32588,6585
14932,Pilot_003,29.864,32528,6641
14933,Pilot_003,29.866,32578,6558
14934,Pilot_003,29.868,32546,6596
14935,Pilot_003,29.87,32560,6635
14936,Pilot_003,29.872,32510,6567
14937,Pilot_003,29.874,32484,6564
14938,Pilot_003,29.876,32434,6586
14939,Pilot_003,29.878,32506,6587
14940,Pilot_003,29.88,32480,6644
14941,Pilot_003,29.882,32462,6557
14942,Pilot_003,29.884,32480,6598
14943,Pilot_003,29.886,32496,6613
14944,Pilot_003,29.888,32448,6564
14945,Pilot_003,29.89,32456,6597
14946,Pilot_003,29.892,32420,6616
14947,Pilot_003,29.894,32392,6559
14948,Pilot_003,29.896,32430,6589
14949,Pilot_003,29.898,32448,6709
14950,Pilot_003,29.9,32436,6575
14951,Pilot_003,29.902,32464,6603
14952,Pilot_003,29.904,32460,6704
14953,Pilot_003,29.906,32450,6575
14954,Pilot_003,29.908,32421,6599
14955,Pilot_003,29.91,32390,6657
14956,Pilot_003,29.912,32444,6669
14957,Pilot_003,29.914,32516,6640
14958,Pilot_003,29.916,32436,6636
14959,Pilot_003,29.918,32468,6661
14960,Pilot_003,29.92,32498,6570
14961,Pilot_003,29.922,32508,6597
14962,Pilot_003,29.924,32522,6562
14963,Pilot_003,29.926,32520,6596
14964,Pilot_003,29.928,32444,6645
14965,Pilot_003,29.93,32398,6569
14966,Pilot_003,29.932,32342,6606
14967,Pilot_003,29.934,32304,6767
14968,Pilot_003,29.936,32414,6565
14969,Pilot_003,29.938,32348,6593
14970,Pilot_003,29.94,32312,6632
14971,Pilot_003,29.942,32542,6564
14972,Pilot_003,29.944,32954,6591
14973,Pilot_003,29.946,33470,6614
14974,Pilot_003,29.948,33738,6567
14975,Pilot_003,29.95,34054,6580
14976,Pilot_003,29.952,34464,6611
14977,Pilot_003,29.954,34884,6566
14978,Pilot_003,29.956,35454,6582
14979,Pilot_003,29.958,35952,6582
14980,Pilot_003,29.96,36466,6602
14981,Pilot_003,29.962,37032,6706
14982,Pilot_003,29.964,37344,6549
14983,Pilot_003,29.966,37564,6566
14984,Pilot_003,29.968,37504,6576
14985,Pilot_003,29.97,37148,6606
14986,Pilot_003,29.972,36718,6637
14987,Pilot_003,29.974,36240,6562
14988,Pilot_003,29.976,35484,6549
14989,Pilot_003,29.978,34440,6567
14990,Pilot_003,29.98,33600,6560
14991,Pilot_003,29.982,32784,6556
14992,Pilot_003,29.984,32112,6561
14993,Pilot_003,29.986,31544,6684
14994,Pilot_003,29.988,31076,6637
14995,Pilot_003,29.99,30832,6624
14996,Pilot_003,29.992,30786,6613
14997,Pilot_003,29.994,30642,6598
14998,Pilot_003,29.996,30606,6562
14999,Pilot_003,29.998,30800,6565
15000,Pilot_003,30,30926,6563
15001,Pilot_003,30.002,31064,6562
15002,Pilot_003,30.004,31312,6566
15003,Pilot_003,30.006,31482,6564
15004,Pilot_003,30.008,31638,6565
15005,Pilot_003,30.01,31940,6564
15006,Pilot_003,30.012,31914,6578
15007,Pilot_003,30.014,31928,6601
15008,Pilot_003,30.016,32036,6603
15009,Pilot_003,30.018,32104,6574
15010,Pilot_003,30.02,32232,6599
15011,Pilot_003,30.022,32360,6636
15012,Pilot_003,30.024,32314,6568
15013,Pilot_003,30.026,32263,6593
15014,Pilot_003,30.028,32212,6656
15015,Pilot_003,30.03,32340,6572
15016,Pilot_003,30.032,32318,6602
15017,Pilot_003,30.034,32288,6767
15018,Pilot_003,30.036,32328,6599
15019,Pilot_003,30.038,32352,6607
15020,Pilot_003,30.04,32406,6672
15021,Pilot_003,30.042,32368,6568
15022,Pilot_003,30.044,32396,6593
15023,Pilot_003,30.046,32348,6628
15024,Pilot_003,30.048,32440,6700
15025,Pilot_003,30.05,32500,6563
15026,Pilot_003,30.052,32436,6600
15027,Pilot_003,30.054,32474,6666
15028,Pilot_003,30.056,32561,6597
15029,Pilot_003,30.058,32552,6602
15030,Pilot_003,30.06,32612,6565
15031,Pilot_003,30.062,32646,6598
15032,Pilot_003,30.064,32588,6567
15033,Pilot_003,30.066,32557,6594
15034,Pilot_003,30.068,32536,6568
15035,Pilot_003,30.07,32588,6599
15036,Pilot_003,30.072,32618,6570
15037,Pilot_003,30.074,32684,6598
15038,Pilot_003,30.076,32715,6626
15039,Pilot_003,30.078,32698,6568
15040,Pilot_003,30.08,32704,6586
15041,Pilot_003,30.082,32754,6593
15042,Pilot_003,30.084,32804,6649
15043,Pilot_003,30.086,32820,6565
15044,Pilot_003,30.088,32802,6607
15045,Pilot_003,30.09,32808,6675
15046,Pilot_003,30.092,32806,6574
15047,Pilot_003,30.094,32810,6603
15048,Pilot_003,30.096,32860,6607
15049,Pilot_003,30.098,32888,6645
15050,Pilot_003,30.1,32908,6755
15051,Pilot_003,30.102,32924,6567
